Transaction_ID,Date,Amount,Description
TXN00621,2027-01-11,1130,Internet Bill
TXN00622,2027-01-12,10210,Salary Payment
TXN00623,2027-01-13,817,Water Bill
TXN00624,2027-01-14,5479,Travel Expense
TXN00625,2027-01-15,4618,Vendor Payment
TXN00626,2027-01-16,3336,Electricity Bill
TXN00627,2027-01-17,7890,Rent
TXN00628,2027-01-18,1017,Office Supplies
TXN00629,2027-01-19,2226,Internet Bill
TXN00630,2027-01-20,11306,Salary Payment
TXN00631,2027-01-21,1913,Water Bill
TXN00632,2027-01-22,6575,Travel Expense
TXN00633,2027-01-23,5714,Vendor Payment
TXN00634,2027-01-24,1231,Electricity Bill
TXN00635,2027-01-25,8986,Rent
TXN00636,2027-01-26,2113,Office Supplies
TXN00637,2027-01-27,1521,Internet Bill
TXN00638,2027-01-28,12402,Salary Payment
TXN00639,2027-01-29,508,Water Bill
TXN00640,2027-01-30,7671,Travel Expense
TXN00641,2027-01-31,6810,Vendor Payment
TXN00642,2027-02-01,2327,Electricity Bill
TXN00643,2027-02-02,10082,Rent
TXN00644,2027-02-03,3209,Office Supplies
TXN00645,2027-02-04,816,Internet Bill
TXN00646,2027-02-05,13498,Salary Payment
TXN00647,2027-02-06,1604,Water Bill
TXN00648,2027-02-07,8767,Travel Expense
TXN00649,2027-02-08,7906,Vendor Payment
TXN00650,2027-02-09,3423,Electricity Bill
TXN00651,2027-02-10,11178,Rent
TXN00652,2027-02-11,4305,Office Supplies
TXN00653,2027-02-12,1912,Internet Bill
TXN00654,2027-02-13,14594,Salary Payment
TXN00655,2027-02-14,2700,Water Bill
TXN00656,2027-02-15,9863,Travel Expense
TXN00657,2027-02-16,9002,Vendor Payment
TXN00658,2027-02-17,1318,Electricity Bill
TXN00659,2027-02-18,3273,Rent
TXN00660,2027-02-19,900,Office Supplies
TXN00661,2027-02-20,1207,Internet Bill
TXN00662,2027-02-21,15690,Salary Payment
TXN00663,2027-02-22,1295,Water Bill
TXN00664,2027-02-23,1958,Travel Expense
TXN00665,2027-02-24,10098,Vendor Payment
TXN00666,2027-02-25,2414,Electricity Bill
TXN00667,2027-02-26,4369,Rent
TXN00668,2027-02-27,1996,Office Supplies
TXN00669,2027-02-28,2303,Internet Bill
TXN00670,2027-03-01,16786,Salary Payment
TXN00671,2027-03-02,2391,Water Bill
TXN00672,2027-03-03,3054,Travel Expense
TXN00673,2027-03-04,11194,Vendor Payment
TXN00674,2027-03-05,3510,Electricity Bill
TXN00675,2027-03-06,5465,Rent
TXN00676,2027-03-07,3092,Office Supplies
TXN00677,2027-03-08,1598,Internet Bill
TXN00678,2027-03-09,17882,Salary Payment
TXN00679,2027-03-10,986,Water Bill
TXN00680,2027-03-11,4150,Travel Expense
TXN00681,2027-03-12,12290,Vendor Payment
TXN00682,2027-03-13,1405,Electricity Bill
TXN00683,2027-03-14,6561,Rent
TXN00684,2027-03-15,4188,Office Supplies
TXN00685,2027-03-16,893,Internet Bill
TXN00686,2027-03-17,18978,Salary Payment
TXN00687,2027-03-18,2082,Water Bill
TXN00688,2027-03-19,5246,Travel Expense
TXN00689,2027-03-20,13386,Vendor Payment
TXN00690,2027-03-21,2501,Electricity Bill
TXN00691,2027-03-22,7657,Rent
TXN00692,2027-03-23,783,Office Supplies
TXN00693,2027-03-24,1989,Internet Bill
TXN00694,2027-03-25,20074,Salary Payment
TXN00695,2027-03-26,677,Water Bill
TXN00696,2027-03-27,6342,Travel Expense
TXN00697,2027-03-28,14482,Vendor Payment
TXN00698,2027-03-29,3597,Electricity Bill
TXN00699,2027-03-30,8753,Rent
TXN00700,2027-03-31,1879,Office Supplies
TXN00701,2027-04-01,1284,Internet Bill
TXN00702,2027-04-02,21170,Salary Payment
TXN00703,2027-04-03,1773,Water Bill
TXN00704,2027-04-04,7438,Travel Expense
TXN00705,2027-04-05,3577,Vendor Payment
TXN00706,2027-04-06,1492,Electricity Bill
TXN00707,2027-04-07,9849,Rent
TXN00708,2027-04-08,2975,Office Supplies
TXN00709,2027-04-09,2380,Internet Bill
TXN00710,2027-04-10,22266,Salary Payment
TXN00711,2027-04-11,2869,Water Bill
TXN00712,2027-04-12,8534,Travel Expense
TXN00713,2027-04-13,4673,Vendor Payment
TXN00714,2027-04-14,2588,Electricity Bill
TXN00715,2027-04-15,10945,Rent
TXN00716,2027-04-16,4071,Office Supplies
TXN00717,2027-04-17,1675,Internet Bill
TXN00718,2027-04-18,23362,Salary Payment
TXN00719,2027-04-19,1464,Water Bill
TXN00720,2027-04-20,9630,Travel Expense
TXN00721,2027-04-21,5769,Vendor Payment
TXN00722,2027-04-22,3684,Electricity Bill
TXN00723,2027-04-23,3040,Rent
TXN00724,2027-04-24,666,Office Supplies
TXN00725,2027-04-25,970,Internet Bill
TXN00726,2027-04-26,24458,Salary Payment
TXN00727,2027-04-27,2560,Water Bill
TXN00728,2027-04-28,1725,Travel Expense
TXN00729,2027-04-29,6865,Vendor Payment
TXN00730,2027-04-30,1579,Electricity Bill
TXN00731,2026-05-01,4136,Rent
TXN00732,2026-05-02,1762,Office Supplies
TXN00733,2026-05-03,2066,Internet Bill
TXN00734,2026-05-04,5553,Salary Payment
TXN00735,2026-05-05,1155,Water Bill
TXN00736,2026-05-06,2821,Travel Expense
TXN00737,2026-05-07,7961,Vendor Payment
TXN00738,2026-05-08,2675,Electricity Bill
TXN00739,2026-05-09,5232,Rent
TXN00740,2026-05-10,2858,Office Supplies
TXN00741,2026-05-11,1361,Internet Bill
TXN00742,2026-05-12,6649,Salary Payment
TXN00743,2026-05-13,2251,Water Bill
TXN00744,2026-05-14,3917,Travel Expense
TXN00745,2026-05-15,9057,Vendor Payment
TXN00746,2026-05-16,3771,Electricity Bill
TXN00747,2026-05-17,6328,Rent
TXN00748,2026-05-18,3954,Office Supplies
TXN00749,2026-05-19,2457,Internet Bill
TXN00750,2026-05-20,7745,Salary Payment
TXN00751,2026-05-21,846,Water Bill
TXN00752,2026-05-22,5013,Travel Expense
TXN00753,2026-05-23,10153,Vendor Payment
TXN00754,2026-05-24,1666,Electricity Bill
TXN00755,2026-05-25,7424,Rent
TXN00756,2026-05-26,549,Office Supplies
TXN00757,2026-05-27,1752,Internet Bill
TXN00758,2026-05-28,8841,Salary Payment
TXN00759,2026-05-29,1942,Water Bill
TXN00760,2026-05-30,6109,Travel Expense
TXN00761,2026-05-31,11249,Vendor Payment
TXN00762,2026-06-01,2762,Electricity Bill
TXN00763,2026-06-02,8520,Rent
TXN00764,2026-06-03,1645,Office Supplies
TXN00765,2026-06-04,1047,Internet Bill
TXN00766,2026-06-05,9937,Salary Payment
TXN00767,2026-06-06,537,Water Bill
TXN00768,2026-06-07,7205,Travel Expense
TXN00769,2026-06-08,12345,Vendor Payment
TXN00770,2026-06-09,3858,Electricity Bill
TXN00771,2026-06-10,9616,Rent
TXN00772,2026-06-11,2741,Office Supplies
TXN00773,2026-06-12,2143,Internet Bill
TXN00774,2026-06-13,11033,Salary Payment
TXN00775,2026-06-14,1633,Water Bill
TXN00776,2026-06-15,8301,Travel Expense
TXN00777,2026-06-16,13441,Vendor Payment
TXN00778,2026-06-17,1753,Electricity Bill
TXN00779,2026-06-18,10712,Rent
TXN00780,2026-06-19,3837,Office Supplies
TXN00781,2026-06-20,1438,Internet Bill
TXN00782,2026-06-21,12129,Salary Payment
TXN00783,2026-06-22,2729,Water Bill
TXN00784,2026-06-23,9397,Travel Expense
TXN00785,2026-06-24,14537,Vendor Payment
TXN00786,2026-06-25,2849,Electricity Bill
TXN00787,2026-06-26,11808,Rent
TXN00788,2026-06-27,4933,Office Supplies
TXN00789,2026-06-28,733,Internet Bill
TXN00790,2026-06-29,13225,Salary Payment
TXN00791,2026-06-30,1324,Water Bill
TXN00792,2026-07-01,1492,Travel Expense
TXN00793,2026-07-02,3632,Vendor Payment
TXN00794,2026-07-03,3945,Electricity Bill
TXN00795,2026-07-04,3903,Rent
TXN00796,2026-07-05,1528,Office Supplies
TXN00797,2026-07-06,1829,Internet Bill
TXN00798,2026-07-07,14321,Salary Payment
TXN00799,2026-07-08,2420,Water Bill
TXN00800,2026-07-09,2588,Travel Expense
TXN00801,2026-07-10,4728,Vendor Payment
TXN00802,2026-07-11,1840,Electricity Bill
TXN00803,2026-07-12,4999,Rent
TXN00804,2026-07-13,2624,Office Supplies
TXN00805,2026-07-14,1124,Internet Bill
TXN00806,2026-07-15,15417,Salary Payment
TXN00807,2026-07-16,1015,Water Bill
TXN00808,2026-07-17,3684,Travel Expense
TXN00809,2026-07-18,5824,Vendor Payment
TXN00810,2026-07-19,2936,Electricity Bill
TXN00811,2026-07-20,6095,Rent
TXN00812,2026-07-21,3720,Office Supplies
TXN00813,2026-07-22,2220,Internet Bill
TXN00814,2026-07-23,16513,Salary Payment
TXN00815,2026-07-24,2111,Water Bill
TXN00816,2026-07-25,4780,Travel Expense
TXN00817,2026-07-26,6920,Vendor Payment
TXN00818,2026-07-27,831,Electricity Bill
TXN00819,2026-07-28,7191,Rent
TXN00820,2026-07-29,4816,Office Supplies
TXN00821,2026-07-30,1515,Internet Bill
TXN00822,2026-07-31,17609,Salary Payment
TXN00823,2026-08-01,706,Water Bill
TXN00824,2026-08-02,5876,Travel Expense
TXN00825,2026-08-03,8016,Vendor Payment
TXN00826,2026-08-04,1927,Electricity Bill
TXN00827,2026-08-05,8287,Rent
TXN00828,2026-08-06,1411,Office Supplies
TXN00829,2026-08-07,810,Internet Bill
TXN00830,2026-08-08,18705,Salary Payment
TXN00831,2026-08-09,1802,Water Bill
TXN00832,2026-08-10,6972,Travel Expense
TXN00833,2026-08-11,9112,Vendor Payment
TXN00834,2026-08-12,3023,Electricity Bill
TXN00835,2026-08-13,9383,Rent
TXN00836,2026-08-14,2507,Office Supplies
TXN00837,2026-08-15,1906,Internet Bill
TXN00838,2026-08-16,19801,Salary Payment
TXN00839,2026-08-17,2898,Water Bill
TXN00840,2026-08-18,8068,Travel Expense
TXN00841,2026-08-19,10208,Vendor Payment
TXN00842,2026-08-20,918,Electricity Bill
TXN00843,2026-08-21,10479,Rent
TXN00844,2026-08-22,3603,Office Supplies
TXN00845,2026-08-23,1201,Internet Bill
TXN00846,2026-08-24,20897,Salary Payment
TXN00847,2026-08-25,1493,Water Bill
TXN00848,2026-08-26,9164,Travel Expense
TXN00849,2026-08-27,11304,Vendor Payment
TXN00850,2026-08-28,2014,Electricity Bill
TXN00851,2026-08-29,11575,Rent
TXN00852,2026-08-30,4699,Office Supplies
TXN00853,2026-08-31,2297,Internet Bill
TXN00854,2026-09-01,21993,Salary Payment
TXN00855,2026-09-02,2589,Water Bill
TXN00856,2026-09-03,1259,Travel Expense
TXN00857,2026-09-04,12400,Vendor Payment
TXN00858,2026-09-05,3110,Electricity Bill
TXN00859,2026-09-06,3670,Rent
TXN00860,2026-09-07,1294,Office Supplies
TXN00861,2026-09-08,1592,Internet Bill
TXN00862,2026-09-09,23089,Salary Payment
TXN00863,2026-09-10,1184,Water Bill
TXN00864,2026-09-11,2355,Travel Expense
TXN00865,2026-09-12,13496,Vendor Payment
TXN00866,2026-09-13,1005,Electricity Bill
TXN00867,2026-09-14,4766,Rent
TXN00868,2026-09-15,2390,Office Supplies
TXN00869,2026-09-16,887,Internet Bill
TXN00870,2026-09-17,24185,Salary Payment
TXN00871,2026-09-18,2280,Water Bill
TXN00872,2026-09-19,3451,Travel Expense
TXN00873,2026-09-20,14592,Vendor Payment
TXN00874,2026-09-21,2101,Electricity Bill
TXN00875,2026-09-22,5862,Rent
TXN00876,2026-09-23,3486,Office Supplies
TXN00877,2026-09-24,1983,Internet Bill
TXN00878,2026-09-25,5280,Salary Payment
TXN00879,2026-09-26,875,Water Bill
TXN00880,2026-09-27,4547,Travel Expense
TXN00881,2026-09-28,3687,Vendor Payment
TXN00882,2026-09-29,3197,Electricity Bill
TXN00883,2026-09-30,6958,Rent
TXN00884,2026-10-01,4582,Office Supplies
TXN00885,2026-10-02,1278,Internet Bill
TXN00886,2026-10-03,6376,Salary Payment
TXN00887,2026-10-04,1971,Water Bill
TXN00888,2026-10-05,5643,Travel Expense
TXN00889,2026-10-06,4783,Vendor Payment
TXN00890,2026-10-07,1092,Electricity Bill
TXN00891,2026-10-08,8054,Rent
TXN00892,2026-10-09,1177,Office Supplies
TXN00893,2026-10-10,2374,Internet Bill
TXN00894,2026-10-11,7472,Salary Payment
TXN00895,2026-10-12,566,Water Bill
TXN00896,2026-10-13,6739,Travel Expense
TXN00897,2026-10-14,5879,Vendor Payment
TXN00898,2026-10-15,2188,Electricity Bill
TXN00899,2026-10-16,9150,Rent
TXN00900,2026-10-17,2273,Office Supplies
TXN00901,2026-10-18,1669,Internet Bill
TXN00902,2026-10-19,8568,Salary Payment
TXN00903,2026-10-20,1662,Water Bill
TXN00904,2026-10-21,7835,Travel Expense
TXN00905,2026-10-22,6975,Vendor Payment
TXN00906,2026-10-23,3284,Electricity Bill
TXN00907,2026-10-24,10246,Rent
TXN00908,2026-10-25,3369,Office Supplies
TXN00909,2026-10-26,964,Internet Bill
TXN00910,2026-10-27,9664,Salary Payment
TXN00911,2026-10-28,2758,Water Bill
TXN00912,2026-10-29,8931,Travel Expense
TXN00913,2026-10-30,8071,Vendor Payment
TXN00914,2026-10-31,1179,Electricity Bill
TXN00915,2026-11-01,11342,Rent
TXN00916,2026-11-02,4465,Office Supplies
TXN00917,2026-11-03,2060,Internet Bill
TXN00918,2026-11-04,10760,Salary Payment
TXN00919,2026-11-05,1353,Water Bill
TXN00920,2026-11-06,1026,Travel Expense
TXN00921,2026-11-07,9167,Vendor Payment
TXN00922,2026-11-08,2275,Electricity Bill
TXN00923,2026-11-09,3437,Rent
TXN00924,2026-11-10,1060,Office Supplies
TXN00925,2026-11-11,1355,Internet Bill
TXN00926,2026-11-12,11856,Salary Payment
TXN00927,2026-11-13,2449,Water Bill
TXN00928,2026-11-14,2122,Travel Expense
TXN00929,2026-11-15,10263,Vendor Payment
TXN00930,2026-11-16,3371,Electricity Bill
TXN00931,2026-11-17,4533,Rent
TXN00932,2026-11-18,2156,Office Supplies
TXN00933,2026-11-19,2451,Internet Bill
TXN00934,2026-11-20,12952,Salary Payment
TXN00935,2026-11-21,1044,Water Bill
TXN00936,2026-11-22,3218,Travel Expense
TXN00937,2026-11-23,11359,Vendor Payment
TXN00938,2026-11-24,1266,Electricity Bill
TXN00939,2026-11-25,5629,Rent
TXN00940,2026-11-26,3252,Office Supplies
TXN00941,2026-11-27,1746,Internet Bill
TXN00942,2026-11-28,14048,Salary Payment
TXN00943,2026-11-29,2140,Water Bill
TXN00944,2026-11-30,4314,Travel Expense
TXN00945,2026-12-01,12455,Vendor Payment
TXN00946,2026-12-02,2362,Electricity Bill
TXN00947,2026-12-03,6725,Rent
TXN00948,2026-12-04,4348,Office Supplies
TXN00949,2026-12-05,1041,Internet Bill
TXN00950,2026-12-06,15144,Salary Payment
TXN00951,2026-12-07,735,Water Bill
TXN00952,2026-12-08,5410,Travel Expense
TXN00953,2026-12-09,13551,Vendor Payment
TXN00954,2026-12-10,3458,Electricity Bill
TXN00955,2026-12-11,7821,Rent
TXN00956,2026-12-12,943,Office Supplies
TXN00957,2026-12-13,2137,Internet Bill
TXN00958,2026-12-14,16240,Salary Payment
TXN00959,2026-12-15,1831,Water Bill
TXN00960,2026-12-16,6506,Travel Expense
TXN00961,2026-12-17,14647,Vendor Payment
TXN00962,2026-12-18,1353,Electricity Bill
TXN00963,2026-12-19,8917,Rent
TXN00964,2026-12-20,2039,Office Supplies
TXN00965,2026-12-21,1432,Internet Bill
TXN00966,2026-12-22,17336,Salary Payment
TXN00967,2026-12-23,2927,Water Bill
TXN00968,2026-12-24,7602,Travel Expense
TXN00969,2026-12-25,3742,Vendor Payment
TXN00970,2026-12-26,2449,Electricity Bill
TXN00971,2026-12-27,10013,Rent
TXN00972,2026-12-28,3135,Office Supplies
TXN00973,2026-12-29,727,Internet Bill
TXN00974,2026-12-30,18432,Salary Payment
TXN00975,2026-12-31,1522,Water Bill
TXN00976,2027-01-01,8698,Travel Expense
TXN00977,2027-01-02,4838,Vendor Payment
TXN00978,2027-01-03,3545,Electricity Bill
TXN00979,2027-01-04,11109,Rent
TXN00980,2027-01-05,4231,Office Supplies
TXN00981,2027-01-06,1823,Internet Bill
TXN00982,2027-01-07,19528,Salary Payment
TXN00983,2027-01-08,2618,Water Bill
TXN00984,2027-01-09,9794,Travel Expense
TXN00985,2027-01-10,5934,Vendor Payment
TXN00986,2027-01-11,1440,Electricity Bill
TXN00987,2027-01-12,3204,Rent
TXN00988,2027-01-13,826,Office Supplies
TXN00989,2027-01-14,1118,Internet Bill
TXN00990,2027-01-15,20624,Salary Payment
TXN00991,2027-01-16,1213,Water Bill
TXN00992,2027-01-17,1889,Travel Expense
TXN00993,2027-01-18,7030,Vendor Payment
TXN00994,2027-01-19,2536,Electricity Bill
TXN00995,2027-01-20,4300,Rent
TXN00996,2027-01-21,1922,Office Supplies
TXN00997,2027-01-22,2214,Internet Bill
TXN00998,2027-01-23,21720,Salary Payment
TXN00999,2027-01-24,2309,Water Bill
TXN01000,2027-01-25,2985,Travel Expense
TXN01001,2027-01-26,8126,Vendor Payment
TXN01002,2027-01-27,3632,Electricity Bill
TXN01003,2027-01-28,5396,Rent
TXN01004,2027-01-29,3018,Office Supplies
TXN01005,2027-01-30,1509,Internet Bill
TXN01006,2027-01-31,22816,Salary Payment
TXN01007,2027-02-01,904,Water Bill
TXN01008,2027-02-02,4081,Travel Expense
TXN01009,2027-02-03,9222,Vendor Payment
TXN01010,2027-02-04,1527,Electricity Bill
TXN01011,2027-02-05,6492,Rent
TXN01012,2027-02-06,4114,Office Supplies
TXN01013,2027-02-07,804,Internet Bill
TXN01014,2027-02-08,23912,Salary Payment
TXN01015,2027-02-09,2000,Water Bill
TXN01016,2027-02-10,5177,Travel Expense
TXN01017,2027-02-11,10318,Vendor Payment
TXN01018,2027-02-12,2623,Electricity Bill
TXN01019,2027-02-13,7588,Rent
TXN01020,2027-02-14,709,Office Supplies
TXN01021,2027-02-15,1900,Internet Bill
TXN01022,2027-02-16,5007,Salary Payment
TXN01023,2027-02-17,595,Water Bill
TXN01024,2027-02-18,6273,Travel Expense
TXN01025,2027-02-19,11414,Vendor Payment
TXN01026,2027-02-20,3719,Electricity Bill
TXN01027,2027-02-21,8684,Rent
TXN01028,2027-02-22,1805,Office Supplies
TXN01029,2027-02-23,1195,Internet Bill
TXN01030,2027-02-24,6103,Salary Payment
TXN01031,2027-02-25,1691,Water Bill
TXN01032,2027-02-26,7369,Travel Expense
TXN01033,2027-02-27,12510,Vendor Payment
TXN01034,2027-02-28,1614,Electricity Bill
TXN01035,2027-03-01,9780,Rent
TXN01036,2027-03-02,2901,Office Supplies
TXN01037,2027-03-03,2291,Internet Bill
TXN01038,2027-03-04,7199,Salary Payment
TXN01039,2027-03-05,2787,Water Bill
TXN01040,2027-03-06,8465,Travel Expense
TXN01041,2027-03-07,13606,Vendor Payment
TXN01042,2027-03-08,2710,Electricity Bill
TXN01043,2027-03-09,10876,Rent
TXN01044,2027-03-10,3997,Office Supplies
TXN01045,2027-03-11,1586,Internet Bill
TXN01046,2027-03-12,8295,Salary Payment
TXN01047,2027-03-13,1382,Water Bill
TXN01048,2027-03-14,9561,Travel Expense
TXN01049,2027-03-15,14702,Vendor Payment
TXN01050,2027-03-16,3806,Electricity Bill
TXN01051,2027-03-17,11972,Rent
TXN01052,2027-03-18,592,Office Supplies
TXN01053,2027-03-19,881,Internet Bill
TXN01054,2027-03-20,9391,Salary Payment
TXN01055,2027-03-21,2478,Water Bill
TXN01056,2027-03-22,1656,Travel Expense
TXN01057,2027-03-23,3797,Vendor Payment
TXN01058,2027-03-24,1701,Electricity Bill
TXN01059,2027-03-25,4067,Rent
TXN01060,2027-03-26,1688,Office Supplies
TXN01061,2027-03-27,1977,Internet Bill
TXN01062,2027-03-28,10487,Salary Payment
TXN01063,2027-03-29,1073,Water Bill
TXN01064,2027-03-30,2752,Travel Expense
TXN01065,2027-03-31,4893,Vendor Payment
TXN01066,2027-04-01,2797,Electricity Bill
TXN01067,2027-04-02,5163,Rent
TXN01068,2027-04-03,2784,Office Supplies
TXN01069,2027-04-04,1272,Internet Bill
TXN01070,2027-04-05,11583,Salary Payment
TXN01071,2027-04-06,2169,Water Bill
TXN01072,2027-04-07,3848,Travel Expense
TXN01073,2027-04-08,5989,Vendor Payment
TXN01074,2027-04-09,3893,Electricity Bill
TXN01075,2027-04-10,6259,Rent
TXN01076,2027-04-11,3880,Office Supplies
TXN01077,2027-04-12,2368,Internet Bill
TXN01078,2027-04-13,12679,Salary Payment
TXN01079,2027-04-14,764,Water Bill
TXN01080,2027-04-15,4944,Travel Expense
TXN01081,2027-04-16,7085,Vendor Payment
TXN01082,2027-04-17,1788,Electricity Bill
TXN01083,2027-04-18,7355,Rent
TXN01084,2027-04-19,4976,Office Supplies
TXN01085,2027-04-20,1663,Internet Bill
TXN01086,2027-04-21,13775,Salary Payment
TXN01087,2027-04-22,1860,Water Bill
TXN01088,2027-04-23,6040,Travel Expense
TXN01089,2027-04-24,8181,Vendor Payment
TXN01090,2027-04-25,2884,Electricity Bill
TXN01091,2027-04-26,8451,Rent
TXN01092,2027-04-27,1571,Office Supplies
TXN01093,2027-04-28,958,Internet Bill
TXN01094,2027-04-29,14871,Salary Payment
TXN01095,2027-04-30,2956,Water Bill
TXN01096,2026-05-01,7136,Travel Expense
TXN01097,2026-05-02,9277,Vendor Payment
TXN01098,2026-05-03,3980,Electricity Bill
TXN01099,2026-05-04,9547,Rent
TXN01100,2026-05-05,2667,Office Supplies
TXN01101,2026-05-06,2054,Internet Bill
TXN01102,2026-05-07,15967,Salary Payment
TXN01103,2026-05-08,1551,Water Bill
TXN01104,2026-05-09,8232,Travel Expense
TXN01105,2026-05-10,10373,Vendor Payment
TXN01106,2026-05-11,1875,Electricity Bill
TXN01107,2026-05-12,10643,Rent
TXN01108,2026-05-13,3763,Office Supplies
TXN01109,2026-05-14,1349,Internet Bill
TXN01110,2026-05-15,17063,Salary Payment
TXN01111,2026-05-16,2647,Water Bill
TXN01112,2026-05-17,9328,Travel Expense
TXN01113,2026-05-18,11469,Vendor Payment
TXN01114,2026-05-19,2971,Electricity Bill
TXN01115,2026-05-20,11739,Rent
TXN01116,2026-05-21,4859,Office Supplies
TXN01117,2026-05-22,2445,Internet Bill
TXN01118,2026-05-23,18159,Salary Payment
TXN01119,2026-05-24,1242,Water Bill
TXN01120,2026-05-25,1423,Travel Expense
TXN01121,2026-05-26,12565,Vendor Payment
TXN01122,2026-05-27,866,Electricity Bill
TXN01123,2026-05-28,3834,Rent
TXN01124,2026-05-29,1454,Office Supplies
TXN01125,2026-05-30,1740,Internet Bill
TXN01126,2026-05-31,19255,Salary Payment
TXN01127,2026-06-01,233218,Water Bill
TXN01128,2026-06-02,2519,Travel Expense
TXN01129,2026-06-03,13661,Vendor Payment
TXN01130,2026-06-04,1962,Electricity Bill
TXN01131,2026-06-05,4930,Rent
TXN01132,2026-06-06,221550,Office Supplies
TXN01133,2026-06-07,1035,Internet Bill
TXN01134,2026-06-08,20351,Salary Payment
TXN01135,2026-06-09,933,Water Bill
TXN01136,2026-06-10,362115,Travel Expense
TXN01137,2026-06-11,14757,Vendor Payment
TXN01138,2026-06-12,3058,Electricity Bill
TXN01139,2026-06-13,6026,Rent
TXN01140,2026-06-14,36216,Office Supplies
TXN01141,2026-06-15,2131,Internet Bill
TXN01142,2026-06-16,21447,Salary Payment
TXN01143,2026-06-17,2029,Water Bill
TXN01144,2026-06-18,472111,Travel Expense
TXN01145,2026-06-19,3852,Vendor Payment
TXN01146,2026-06-20,953,Electricity Bill
TXN01147,2026-06-21,7122,Rent
TXN01148,2026-06-22,4742,Office Supplies
TXN01149,2026-06-23,1426,Internet Bill
TXN01150,2026-06-24,22543,Salary Payment
TXN01151,2026-06-25,624,Water Bill
TXN01152,2026-06-26,5807,Travel Expense
TXN01153,2026-06-27,4948,Vendor Payment
TXN01154,2026-06-28,2049,Electricity Bill
TXN01155,2026-06-29,8218,Rent
TXN01156,2026-06-30,1337,Office Supplies
TXN01157,2026-07-01,721,Internet Bill
TXN01158,2026-07-02,23639,Salary Payment
TXN01159,2026-07-03,1720,Water Bill
TXN01160,2026-07-04,6903,Travel Expense
TXN01161,2026-07-05,6044,Vendor Payment
TXN01162,2026-07-06,3145,Electricity Bill
TXN01163,2026-07-07,9314,Rent
TXN01164,2026-07-08,2433,Office Supplies
TXN01165,2026-07-09,1817,Internet Bill
TXN01166,2026-07-10,24735,Salary Payment
TXN01167,2026-07-11,2816,Water Bill
TXN01168,2026-07-12,7999,Travel Expense
TXN01169,2026-07-13,7140,Vendor Payment
TXN01170,2026-07-14,1040,Electricity Bill
